Year	Period	TRADETYPE	FLOW	PARTENAIRE	HS2012	POIDNET	QUANTITE	VALEURINSAE	
2012	06	CG	I	ZZ_Monde	8708	47499.750		154420790.000	
1999	02	CG	I	ZZ_Monde	0401	47497.000	0.000	24961900.000	
1999	03	CG	I	ZZ_Monde	1704	47487.000	0.000	19270216.000	
2002	09	CG	ET	ZZ_Monde	4011	47473.000	0.000	78438937.000	
2009	08	CG	I	ZZ_Monde	2501	47420.000	0.000	1370385.000	
2010	07	CG	I	ZZ_Monde	3907	47400.000		40791281.000	
1999	09	CG	ET	ZZ_Monde	5209	47398.000	669.000	77734421.000	
1999	01	CG	I	ZZ_Monde	0401	47384.000	0.000	16096703.000	
2011	12	CG	I	ZZ_Monde	7323	47359.000		34125915.000	
2001	05	CG	I	ZZ_Monde	6109	47331.000	0.000	22284744.000	
2009	07	CG	I	ZZ_Monde	4412	47330.000	0.000	6407000.000	
2012	08	CG	I	ZZ_Monde	5515	47330.000	586.000	26695005.000	
2004	02	CG	I	ZZ_Monde	0401	47327.000	0.000	15035915.000	
1999	02	CG	ET	ZZ_Monde	5208	47307.000	774.000	87090300.000	
2013	07	CG	I	ZZ_Monde	5512	47306.000	485.000	38580742.000	
2002	08	CG	I	ZZ_Monde	4407	47300.000	0.000	1260000.000	
2013	07	CG	ET	ZZ_Monde	3907	47300.000		41936179.000	
2005	04	CG	ET	ZZ_Monde	5208	47274.000	393.000	100707600.000	
2004	06	CG	ET	ZZ_Monde	3208	47263.000	0.000	61497116.000	
1999	01	CG	I	ZZ_Monde	3402	47249.000	0.000	16571550.000	
2007	12	CG	ET	ZZ_Monde	8716	47240.000	0.000	11539591.000	
2004	04	CG	I	ZZ_Monde	8714	47240.000	421.000	26084823.000	
2007	02	CG	I	ZZ_Monde	3917	47223.000	0.000	30681842.000	
1998	09	CG	I	ZZ_Monde	6402	47221.000	4678.000	54755283.000	
2015	06	CG	I	ZZ_Monde	1516	47192.000		7029596.000	
1999	02	CG	I	ZZ_Monde	3923	47190.000	0.000	35629333.000	
2002	08	CG	I	ZZ_Monde	4202	47158.000	0.000	60525991.000	
2009	05	CG	I	ZZ_Monde	7604	47158.000	0.000	19912496.000	
2011	08	CG	ET	ZZ_Monde	2711	47140.000	47140.000	21947562.000	
2011	12	CG	I	ZZ_Monde	7215	47126.000		21706414.000	
2001	07	CG	I	ZZ_Monde	1901	47125.000	0.000	51843498.000	
2013	05	CG	I	ZZ_Monde	5512	47095.000	550.000	36598649.000	
2011	02	CG	I	ZZ_Monde	8708	47093.200		202457813.000	
2000	10	CG	I	ZZ_Monde	9403	47074.000	0.000	97630988.000	
2002	11	CG	ET	ZZ_Monde	2204	47062.000	0.000	21351547.000	
2006	07	CG	I	ZZ_Monde	4818	47042.000	0.000	24237893.000	
2010	05	CG	I	ZZ_Monde	7604	47033.000		24282598.000	
2015	07	CG	ET	ZZ_Monde	9403	47025.000	1728.000	48193700.000	
2012	01	CG	ET	ZZ_Monde	2009	47016.000		3850000.000	
2000	01	CG	I	ZZ_Monde	8506	47013.000	0.000	28584387.000	
2006	03	CG	ET	ZZ_Monde	4011	47010.000	21209.000	6045000.000	
2010	01	CG	ET	ZZ_Monde	3917	46967.000		61127600.000	
2009	03	CG	I	ZZ_Monde	7005	46962.000	0.000	13075906.000	
1998	01	CG	ET	ZZ_Monde	5512	46946.000	2782.000	87270119.000	
2004	04	CG	I	ZZ_Monde	3907	46899.000	0.000	39671149.000	
2008	01	CG	I	ZZ_Monde	3917	46881.000	0.000	33979299.000	
2000	06	CG	I	ZZ_Monde	3402	46878.000	0.000	31910531.000	
2007	04	CG	I	ZZ_Monde	4011	46849.000	0.000	61923073.000	
2011	07	CG	I	ZZ_Monde	3907	46841.000		51731790.000	
2002	11	CG	ET	ZZ_Monde	8704	46828.000	0.000	77104520.000	
2002	01	CG	I	ZZ_Monde	8708	46798.000	0.000	89919619.000	
2012	05	CG	I	ZZ_Monde	5515	46795.000	1015.000	28515031.000	
2010	10	CG	I	ZZ_Monde	0401	46791.000		21804642.000	
2001	12	CG	I	ZZ_Monde	3917	46778.000	0.000	41700290.000	
2007	05	CG	I	ZZ_Monde	8708	46771.000	0.000	63981982.000	
2005	11	CG	I	ZZ_Monde	7005	46757.000	0.000	8556259.000	
2008	03	CG	I	ZZ_Monde	1602	46752.000	0.000	27898417.000	
2011	02	CG	I	ZZ_Monde	8309	46750.000		190387436.000	
2006	02	CG	I	ZZ_Monde	4818	46737.000	0.000	12090749.000	
2011	12	CG	I	ZZ_Monde	8309	46715.000		102670469.000	
2000	11	CG	I	ZZ_Monde	1006	46710.000	0.000	21126428.000	
2004	05	CG	I	ZZ_Monde	5515	46709.000	6.000	31015347.000	
2013	03	CG	ET	ZZ_Monde	2009	46700.000	1938.000	9255000.000	
2013	08	CG	I	ZZ_Monde	5512	46698.000	1143.000	39209245.000	
2010	05	CG	I	ZZ_Monde	8502	46690.000	88.000	276130120.000	
2003	11	CG	I	ZZ_Monde	2402	46687.000	0.000	314860726.000	
2004	11	CG	I	ZZ_Monde	3907	46680.000	0.000	41902069.000	
2000	04	CG	I	ZZ_Monde	0401	46651.000	0.000	24421093.000	
1999	06	CG	I	ZZ_Monde	4011	46627.000	981.000	72466971.000	
2002	10	CG	I	ZZ_Monde	0401	46613.000	0.000	24222235.000	
2010	09	CG	I	ZZ_Monde	2402	46591.000		221446439.000	
2009	08	CG	I	ZZ_Monde	5209	46590.000	0.000	44258466.000	
2014	04	CG	I	ZZ_Monde	4901	46548.800		108598536.000	
2000	02	CG	I	ZZ_Monde	7005	46536.000	0.000	14413600.000	
2006	01	CG	I	ZZ_Monde	4202	46525.000	1577.000	24597510.000	
2005	06	CG	I	ZZ_Monde	4202	46520.000	1004.000	34698537.000	
2002	08	CG	I	ZZ_Monde	1704	46496.000	0.000	27091389.000	
2007	02	CG	I	ZZ_Monde	1601	46489.000	0.000	28454722.000	
2013	05	CG	ET	ZZ_Monde	2402	46474.000		60105372.000	
2001	10	CG	ET	ZZ_Monde	1905	46411.000	0.000	23176000.000	
2004	09	CG	I	ZZ_Monde	7217	46410.000	0.000	14832638.000	
1998	01	CG	I	ZZ_Monde	8429	46400.000	5.000	57613220.000	
2001	01	CG	I	ZZ_Monde	6405	46394.000	0.000	36603163.000	
1999	08	CG	ET	ZZ_Monde	5208	46377.000	663.000	81190089.000	
2010	05	CG	I	ZZ_Monde	1601	46367.000		31970444.000	
2013	08	CG	I	ZZ_Monde	3907	46354.000		51741292.000	
2002	11	CG	I	ZZ_Monde	7216	46347.000	0.000	24040544.000	
2002	03	CG	I	ZZ_Monde	0710	46329.000	0.000	4625800.000	
1999	03	CG	I	ZZ_Monde	4412	46318.000	0.000	18856528.000	
2007	07	CG	I	ZZ_Monde	8708	46293.000	0.000	92892773.000	
2001	01	CG	I	ZZ_Monde	4901	46286.000	0.000	110627336.000	
2006	06	CG	I	ZZ_Monde	5209	46285.000	388.000	23074971.000	
1999	09	CG	I	ZZ_Monde	4412	46280.000	0.000	23797028.000	
2006	10	CG	I	ZZ_Monde	7323	46274.000	0.000	24684035.000	
2008	06	CG	I	ZZ_Monde	0401	46258.000	0.000	16830787.000	
2009	03	CG	ET	ZZ_Monde	8431	46249.000	0.000	159514284.000	
2008	03	CG	I	ZZ_Monde	8714	46235.000	0.000	28022740.000	
2004	07	CG	I	ZZ_Monde	4202	46233.000	1938.000	49935007.000	
2000	07	CG	I	ZZ_Monde	8309	46221.000	0.000	78536400.000	
2008	08	CG	ET	ZZ_Monde	7010	46220.000	0.000	2900000.000	
2000	12	CG	I	ZZ_Monde	3004	46211.000	0.000	632871146.000	
1998	06	CG	I	ZZ_Monde	7010	46200.000	0.000	21806800.000	
2001	11	CG	I	ZZ_Monde	7323	46197.000	0.000	33062984.000	
2009	12	CG	ET	ZZ_Monde	1704	46185.000	0.000	31800000.000	
2004	11	CG	I	ZZ_Monde	0302	46183.000	0.000	13949980.000	
2005	04	CG	I	ZZ_Monde	8309	46166.000	0.000	83948448.000	
2015	10	CG	I	ZZ_Monde	8438	46166.000	346.000	272845545.000	
2013	09	CG	I	ZZ_Monde	8708	46144.800	1.000	118611730.000	
2011	06	CG	ET	ZZ_Monde	3923	46122.000		65651936.000	
2009	02	CG	I	ZZ_Monde	1901	46112.000	0.000	63209250.000	
2006	03	CG	I	ZZ_Monde	7323	46102.000	0.000	10661274.000	
2000	12	CG	ET	ZZ_Monde	2202	46100.000	2.000	8178634.000	
2000	12	CG	ET	ZZ_Monde	8716	46050.000	3.000	20292700.000	
2002	05	CG	ET	ZZ_Monde	2202	46042.000	0.000	29787143.000	
2014	09	CG	ET	ZZ_Monde	8429	46036.000	3.000	142638498.000	
2005	12	CG	ET	ZZ_Monde	1511	46030.000	0.000	15618750.000	
2001	07	CG	I	ZZ_Monde	7005	46008.000	0.000	23933100.000	
2014	12	CG	ET	ZZ_Monde	8429	46000.000	2.000	128961736.000	
2007	08	CG	ET	ZZ_Monde	7602	46000.000	0.000	700000.000	
2006	02	CG	I	ZZ_Monde	1005	46000.000	0.000	5464800.000	
2011	08	CG	ET	ZZ_Monde	3917	45998.430		49785744.000	
1998	02	CG	I	ZZ_Monde	4407	45995.000	0.000	5261177.000	
2004	02	CG	I	ZZ_Monde	3304	45994.000	0.000	54145210.000	
2008	04	CG	I	ZZ_Monde	4818	45986.000	0.000	18418704.000	
2009	11	CG	ET	ZZ_Monde	1704	45982.000	0.000	18430000.000	
2004	02	CG	I	ZZ_Monde	3401	45960.000	0.000	30409600.000	
2013	03	CG	ET	ZZ_Monde	4819	45958.000		17024219.000	
2006	11	CG	I	ZZ_Monde	7204	45950.000	0.000	2827000.000	
2005	02	CG	I	ZZ_Monde	7323	45943.000	0.000	12053053.000	
2005	03	CG	I	ZZ_Monde	6405	45934.000	2780.000	35783682.000	
1999	05	CG	I	ZZ_Monde	4818	45933.000	0.000	40709407.000	
2005	08	CG	I	ZZ_Monde	7005	45913.000	0.000	13545960.000	
2016	02	CG	I	ZZ_Monde	4901	45881.700		69323673.720	
2006	04	CG	ET	ZZ_Monde	3208	45860.000	0.000	45827941.000	
1999	08	CG	ET	ZZ_Monde	2002	45850.000	0.000	58572185.000	
2004	11	CG	I	ZZ_Monde	4901	45831.000	0.000	75854450.000	
2009	06	CG	I	ZZ_Monde	2103	45795.000	0.000	6539312.000	
2010	10	CG	I	ZZ_Monde	8309	45783.000		117511189.000	
1999	03	CG	I	ZZ_Monde	3907	45764.000	0.000	54110900.000	
2007	06	CG	I	ZZ_Monde	4011	45755.000	0.000	70156941.000	
2012	11	CG	I	ZZ_Monde	4901	45709.830		142729728.000	
2004	05	CG	I	ZZ_Monde	3907	45700.000	0.000	31603636.000	
1998	08	CG	I	ZZ_Monde	5515	45690.000	678.000	91704496.000	
2003	05	CG	I	ZZ_Monde	7005	45667.000	0.000	9817208.000	
2011	10	CG	ET	ZZ_Monde	8429	45661.000		55604600.000	
2015	06	CG	ET	ZZ_Monde	8703	45659.000	25.000	189006191.000	
1998	05	CG	I	ZZ_Monde	8309	45637.000	0.000	68829700.000	
2006	10	CG	I	ZZ_Monde	1601	45628.000	0.000	26277001.000	
2002	09	CG	I	ZZ_Monde	8431	45564.000	0.000	206973614.000	
2005	10	CG	I	ZZ_Monde	8429	45527.000	1.000	103937543.000	
2006	01	CG	I	ZZ_Monde	7216	45515.000	0.000	18230686.000	
2010	12	CG	I	ZZ_Monde	4901	45462.000		58742615.000	
1998	08	CG	I	ZZ_Monde	1704	45440.000	0.000	11755238.000	
2010	11	CG	I	ZZ_Monde	4818	45413.000		38291323.000	
2006	01	CG	I	ZZ_Monde	3907	45360.000	0.000	47212683.000	
1998	08	CG	I	ZZ_Monde	8502	45359.000	72.000	245738750.000	
2006	08	CG	I	ZZ_Monde	2105	45350.000	0.000	18452192.000	
2001	02	CG	I	ZZ_Monde	2103	45331.000	0.000	29029100.000	
2010	10	CG	ET	ZZ_Monde	3923	45321.000		56554015.000	
2005	07	CG	I	ZZ_Monde	1601	45314.000	0.000	17148621.000	
2007	12	CG	I	ZZ_Monde	8708	45300.000	0.000	101446976.000	
2001	08	CG	I	ZZ_Monde	6109	45279.000	0.000	22679057.000	
2010	08	CG	I	ZZ_Monde	1602	45278.250	424.000	34418328.000	
2011	04	CG	I	ZZ_Monde	8309	45263.000		111151109.000	
2009	04	CG	I	ZZ_Monde	3208	45236.000	0.000	8369945.000	
2000	12	CG	I	ZZ_Monde	0401	45212.000	0.000	18459000.000	
2008	08	CG	I	ZZ_Monde	6405	45212.000	0.000	21872892.000	
2004	12	CG	I	ZZ_Monde	8309	45204.000	0.000	74979784.000	
2001	08	CG	ET	ZZ_Monde	5208	45193.000	0.000	260553754.000	
2000	07	CG	I	ZZ_Monde	6402	45182.000	0.000	39333680.000	
2012	12	CG	I	ZZ_Monde	5209	45181.000	1870.000	41458427.000	
2005	01	CG	I	ZZ_Monde	7604	45168.000	0.000	36804218.000	
2015	05	CG	ET	ZZ_Monde	3402	45164.000		20167893.000	
2001	09	CG	I	ZZ_Monde	4407	45150.000	0.000	1119600.000	
2003	11	CG	I	ZZ_Monde	8309	45140.000	0.000	71055556.000	
2007	10	CG	I	ZZ_Monde	3208	45128.000	0.000	57437108.000	
2011	03	CG	I	ZZ_Monde	4901	45120.000		68603705.000	
1998	07	CG	ET	ZZ_Monde	8704	45120.000	5.000	5982900.000	
2007	01	CG	I	ZZ_Monde	4818	45084.000	0.000	20719916.000	
2005	09	CG	I	ZZ_Monde	8714	45014.000	7691.000	23709226.000	
2011	06	CG	I	ZZ_Monde	4901	45005.000		95481396.000	
1999	11	CG	ET	ZZ_Monde	1704	45001.000	0.000	28985568.000	
2012	05	CG	ET	ZZ_Monde	7209	45000.000		24750000.000	
2001	11	CG	ET	ZZ_Monde	4901	45000.000	0.000	88200000.000	
2013	05	CG	I	ZZ_Monde	7215	45000.000		11468800.000	
2011	06	CG	ET	ZZ_Monde	7210	45000.000		21465160.000	
2015	03	CG	I	ZZ_Monde	7602	45000.000		850000.000	
2012	01	CG	ET	ZZ_Monde	7214	45000.000		17223165.000	
2001	07	CG	I	ZZ_Monde	4407	45000.000	0.000	1044000.000	
2006	04	CG	ET	ZZ_Monde	0303	45000.000	0.000	13500000.000	
1998	04	CG	ET	ZZ_Monde	3401	45000.000	0.000	4750000.000	
1998	02	CG	I	ZZ_Monde	7215	45000.000	0.000	9107619.000	
2010	07	CG	I	ZZ_Monde	4818	44990.000		10130449.000	
2005	04	CG	I	ZZ_Monde	4412	44986.000	0.000	17848015.000	
2009	01	CG	ET	ZZ_Monde	4412	44973.000	0.000	5000000.000	
2002	07	CG	ET	ZZ_Monde	7204	44950.000	0.000	674250.000	
1999	01	CG	I	ZZ_Monde	6402	44934.000	1035.000	41606106.000	
2011	02	CG	I	ZZ_Monde	5512	44931.000	218.000	24107092.000	
2001	01	CG	ET	ZZ_Monde	8701	44930.000	0.000	7679400.000	
2001	09	CG	I	ZZ_Monde	1905	44920.000	0.000	30431700.000	
2006	05	CG	I	ZZ_Monde	2105	44912.000	0.000	18040684.000	
1998	12	CG	ET	ZZ_Monde	4407	44910.000	0.000	13747511.000	
2009	02	CG	I	ZZ_Monde	7604	44888.000	0.000	53206860.000	
2012	08	CG	I	ZZ_Monde	7217	44860.000		16322285.000	
1999	11	CG	I	ZZ_Monde	8309	44856.000	0.000	69715100.000	
2000	03	CG	I	ZZ_Monde	8309	44856.000	0.000	66841509.000	
2000	09	CG	I	ZZ_Monde	8309	44840.000	0.000	67822500.000	
2006	10	CG	I	ZZ_Monde	2105	44831.000	0.000	19440332.000	
2009	02	CG	I	ZZ_Monde	0401	44810.000	0.000	18913812.000	
2013	01	CG	I	ZZ_Monde	0401	44794.000		18223037.000	
1998	04	CG	I	ZZ_Monde	8502	44782.000	73.000	234458313.000	
2000	07	CG	I	ZZ_Monde	1006	44714.000	0.000	19637556.000	
2011	11	CG	I	ZZ_Monde	4901	44689.000		205673168.000	
2004	10	CG	I	ZZ_Monde	4901	44683.000	0.000	148110028.000	
2002	09	CG	I	ZZ_Monde	6405	44680.000	0.000	13108765.000	
2011	05	CG	ET	ZZ_Monde	8429	44677.000	2.000	88133193.000	
1999	09	CG	I	ZZ_Monde	8714	44660.000	0.000	29204999.000	
2006	03	CG	I	ZZ_Monde	4901	44642.000	0.000	93366992.000	
2014	01	CG	I	ZZ_Monde	8309	44618.000		87733467.000	
2006	09	CG	I	ZZ_Monde	7323	44614.000	0.000	13321693.000	
2010	10	CG	I	ZZ_Monde	5512	44611.000	814.000	47602409.000	
2008	05	CG	ET	ZZ_Monde	2002	44601.000	0.000	15600000.000	
2005	04	CG	I	ZZ_Monde	8714	44563.000	113.000	21320560.000	
2002	12	CG	I	ZZ_Monde	8431	44551.000	0.000	200364144.000	
2002	08	CG	I	ZZ_Monde	1901	44544.000	0.000	29194395.000	
2000	01	CG	I	ZZ_Monde	1905	44542.000	0.000	38079860.000	
1998	04	CG	I	ZZ_Monde	2202	44542.000	4352.000	15412923.000	
1998	08	CG	ET	ZZ_Monde	3402	44521.000	0.000	16454931.000	
2001	11	CG	ET	ZZ_Monde	1704	44501.000	0.000	11908500.000	
2007	04	CG	I	ZZ_Monde	7604	44487.000	0.000	40899883.000	
1999	04	CG	ET	ZZ_Monde	5208	44453.000	311.000	67172000.000	
2009	12	CG	I	ZZ_Monde	3208	44416.000	0.000	12683243.000	
2001	04	CG	ET	ZZ_Monde	3402	44404.000	0.000	13451087.000	
2012	06	CG	I	ZZ_Monde	7604	44368.000		37172716.000	
1999	05	CG	ET	ZZ_Monde	5208	44360.000	357.000	66539500.000	
2004	08	CG	I	ZZ_Monde	7604	44347.000	0.000	49945386.000	
1999	06	CG	I	ZZ_Monde	8309	44333.000	0.000	71836700.000	
1998	11	CG	ET	ZZ_Monde	3401	44333.000	0.000	2014468.000	
1999	02	CG	I	ZZ_Monde	7210	44310.000	0.000	15275700.000	
2003	08	CG	I	ZZ_Monde	6405	44304.000	1855.000	23939690.000	
2000	07	CG	I	ZZ_Monde	3304	44291.000	0.000	58560860.000	
1999	03	CG	I	ZZ_Monde	7209	44290.000	0.000	9737448.000	
2001	07	CG	I	ZZ_Monde	7323	44289.000	0.000	16245917.000	
2000	04	CG	I	ZZ_Monde	3923	44281.000	0.000	68651809.000	
2012	08	CG	ET	ZZ_Monde	0802	44260.000		115560792.000	
2000	10	CG	I	ZZ_Monde	6402	44250.000	0.000	34898499.000	
2003	11	CG	I	ZZ_Monde	7005	44242.000	0.000	8078109.000	
1998	03	CG	I	ZZ_Monde	3923	44229.000	0.000	54428736.000	
1998	07	CG	I	ZZ_Monde	7214	44220.000	0.000	9386074.000	
2001	09	CG	I	ZZ_Monde	8714	44219.000	0.000	34021899.000	
2000	09	CG	ET	ZZ_Monde	3401	44218.000	0.000	20590000.000	
1999	03	CG	ET	ZZ_Monde	5208	44204.000	336.000	66883300.000	
2009	08	CG	ET	ZZ_Monde	3917	44199.000	0.000	58322000.000	
1999	02	CG	I	ZZ_Monde	8714	44167.000	0.000	25409389.000	
2003	06	CG	I	ZZ_Monde	2009	44158.000	145.000	15655770.000	
2010	09	CG	ET	ZZ_Monde	3923	44110.000		57365202.000	
2005	05	CG	I	ZZ_Monde	2103	44098.000	0.000	5529619.000	
2002	04	CG	I	ZZ_Monde	8309	44092.000	0.000	69461867.000	
2001	07	CG	I	ZZ_Monde	9403	44067.000	0.000	59693022.000	
2003	11	CG	ET	ZZ_Monde	2402	44051.000	0.000	286318090.000	
2003	08	CG	I	ZZ_Monde	4818	44034.000	0.000	14653618.000	
2009	10	CG	I	ZZ_Monde	1516	44004.000	0.000	8885558.000	
2000	01	CG	ET	ZZ_Monde	4407	44000.000	0.000	8855682.000	
2012	03	CG	ET	ZZ_Monde	2711	44000.000	44000.000	26242884.000	
2013	05	CG	ET	ZZ_Monde	3917	44000.000		32803200.000	
2015	03	CG	I	ZZ_Monde	1516	44000.000		4400000.000	
1999	03	CG	I	ZZ_Monde	7217	43960.000	0.000	12103066.000	
2005	10	CG	I	ZZ_Monde	7010	43946.000	0.000	12596420.000	
2001	01	CG	I	ZZ_Monde	3917	43924.000	0.000	47732955.000	
2012	10	CG	I	ZZ_Monde	8438	43924.000	13.000	412829369.000	
2015	08	CG	I	ZZ_Monde	3105	43898.000		536400.000	
2002	02	CG	I	ZZ_Monde	7323	43890.000	0.000	23482349.000	
2002	07	CG	ET	ZZ_Monde	1704	43876.000	0.000	13520622.000	
2005	04	CG	I	ZZ_Monde	1601	43876.000	0.000	27991300.000	
2008	03	CG	I	ZZ_Monde	7210	43822.000	0.000	56542157.000	
2007	01	CG	I	ZZ_Monde	8309	43815.000	0.000	95515431.000	
1998	04	CG	I	ZZ_Monde	2009	43814.000	7195.000	16778520.000	
2004	11	CG	I	ZZ_Monde	2104	43802.000	0.000	82751613.000	
2009	06	CG	ET	ZZ_Monde	8716	43800.000	0.000	8428080.000	
2006	03	CG	I	ZZ_Monde	2402	43797.000	0.000	216685827.000	
2002	08	CG	ET	ZZ_Monde	4011	43795.000	0.000	33300676.000	
2001	10	CG	I	ZZ_Monde	1005	43784.000	0.000	11578393.000	
1998	10	CG	I	ZZ_Monde	3917	43784.000	0.000	84449450.000	
1998	10	CG	I	ZZ_Monde	3304	43783.000	0.000	62388161.000	
2013	03	CG	I	ZZ_Monde	5209	43776.000	865.000	44865726.000	
2008	05	CG	I	ZZ_Monde	2103	43774.000	0.000	8488527.000	
2008	02	CG	I	ZZ_Monde	8708	43764.000	0.000	90403639.000	
2001	10	CG	ET	ZZ_Monde	2202	43749.000	0.000	29493000.000	
2003	09	CG	I	ZZ_Monde	8502	43741.000	32.000	213706727.000	
2006	04	CG	I	ZZ_Monde	4901	43720.000	0.000	44051020.000	
1999	01	CG	I	ZZ_Monde	4802	43704.000	0.000	19437872.000	
2005	04	CG	I	ZZ_Monde	7323	43703.000	0.000	22613147.000	
2008	08	CG	ET	ZZ_Monde	3401	43700.000	0.000	29375000.000	
2004	11	CG	I	ZZ_Monde	8309	43696.000	0.000	74761674.000	
2001	09	CG	ET	ZZ_Monde	8701	43670.000	0.000	23330000.000	
2004	03	CG	I	ZZ_Monde	3208	43639.000	0.000	32613885.000	
1999	11	CG	I	ZZ_Monde	1905	43637.000	0.000	27673946.000	
2011	03	CG	I	ZZ_Monde	8708	43632.000		81634798.000	
2008	04	CG	I	ZZ_Monde	0710	43620.000	0.000	3093822.000	
2011	08	CG	I	ZZ_Monde	8708	43619.600		110525080.000	
2004	07	CG	I	ZZ_Monde	7604	43618.000	0.000	44144996.000	
2013	08	CG	ET	ZZ_Monde	8704	43615.000	4.000	16323000.000	
1999	02	CG	I	ZZ_Monde	1704	43610.000	0.000	17235974.000	
2001	07	CG	I	ZZ_Monde	3907	43608.000	0.000	40568679.000	
1998	08	CG	I	ZZ_Monde	6402	43591.000	41695.000	32962852.000	
2004	11	CG	I	ZZ_Monde	8708	43583.000	0.000	121333849.000	
2009	09	CG	ET	ZZ_Monde	8704	43580.000	0.000	122686945.000	
2002	11	CG	I	ZZ_Monde	1005	43580.000	0.000	11659219.000	
1999	09	CG	I	ZZ_Monde	3907	43557.000	0.000	58865179.000	
2009	03	CG	I	ZZ_Monde	4901	43553.000	0.000	50450342.000	
2016	03	CG	I	ZZ_Monde	8309	43530.000		63371305.000	
2001	11	CG	I	ZZ_Monde	8431	43521.000	0.000	338109614.000	
1998	01	CG	I	ZZ_Monde	4407	43512.000	0.000	10956373.000	
2001	08	CG	I	ZZ_Monde	8502	43511.000	0.000	264794552.000	
2011	05	CG	ET	ZZ_Monde	3917	43497.000		36841000.000	
2004	09	CG	I	ZZ_Monde	7604	43494.000	0.000	64696251.000	
2004	11	CG	I	ZZ_Monde	4011	43493.000	1463.000	127396387.000	
2012	10	CG	ET	ZZ_Monde	8429	43486.000	2.000	92613596.000	
2012	07	CG	I	ZZ_Monde	5515	43450.000	372.000	27511653.000	
2003	06	CG	ET	ZZ_Monde	1901	43450.000	0.000	42507522.000	
1998	12	CG	I	ZZ_Monde	4818	43405.000	0.000	46722503.000	
2008	05	CG	I	ZZ_Monde	7323	43401.000	0.000	12885778.000	
2004	04	CG	I	ZZ_Monde	5512	43382.000	1170.000	41950861.000	
2014	04	CG	I	ZZ_Monde	7604	43372.000		27773450.000	
2006	03	CG	I	ZZ_Monde	1901	43361.000	0.000	96487337.000	
2001	10	CG	I	ZZ_Monde	8309	43360.000	0.000	70973000.000	
2001	06	CG	I	ZZ_Monde	3917	43348.000	0.000	41167541.000	
2004	10	CG	I	ZZ_Monde	3917	43348.000	0.000	25763969.000	
1998	01	CG	ET	ZZ_Monde	5208	43343.000	433.000	161410000.000	
2008	08	CG	I	ZZ_Monde	8714	43330.000	0.000	30620754.000	
2009	09	CG	I	ZZ_Monde	8708	43315.000	0.000	191811214.000	
1999	02	CG	I	ZZ_Monde	7005	43300.000	0.000	15762400.000	
2003	08	CG	I	ZZ_Monde	2009	43299.000	15805.000	20697456.000	
1999	01	CG	I	ZZ_Monde	4901	43263.000	0.000	70629055.000	
2014	08	CG	I	ZZ_Monde	4901	43259.370		219261925.000	
2013	08	CG	I	ZZ_Monde	0710	43244.000		15429138.000	
2000	02	CG	I	ZZ_Monde	4412	43231.000	0.000	17599565.000	
2012	03	CG	I	ZZ_Monde	8309	43222.000		91289734.000	
1998	03	CG	I	ZZ_Monde	8429	43218.000	43218.000	115071959.000	
2001	01	CG	I	ZZ_Monde	1005	43203.000	0.000	11050261.000	
1998	11	CG	ET	ZZ_Monde	5208	43199.000	338.000	78311600.000	
1998	04	CG	I	ZZ_Monde	7005	43199.000	0.000	13342100.000	
2000	08	CG	I	ZZ_Monde	1005	43191.000	0.000	10099566.000	
2006	08	CG	I	ZZ_Monde	8502	43164.000	63.000	152621736.000	
2002	03	CG	I	ZZ_Monde	1005	43157.000	0.000	12875441.000	
2000	09	CG	I	ZZ_Monde	3402	43145.000	0.000	27317344.000	
2007	12	CG	I	ZZ_Monde	3907	43120.000	0.000	40553054.000	
1999	11	CG	I	ZZ_Monde	4901	43103.000	0.000	60964045.000	
2003	05	CG	I	ZZ_Monde	1005	43100.000	0.000	10447280.000	
2006	05	CG	I	ZZ_Monde	3907	43095.000	0.000	43408815.000	
2007	10	CG	I	ZZ_Monde	4818	43093.000	0.000	17615619.000	
2014	01	CG	I	ZZ_Monde	8438	43043.000	75.000	603523871.000	
2002	11	CG	I	ZZ_Monde	7005	43025.000	0.000	14451993.000	
2002	10	CG	I	ZZ_Monde	8708	43019.000	0.000	61994807.000	
2008	06	CG	ET	ZZ_Monde	2203	43000.000	0.000	4160000.000	
2012	03	CG	ET	ZZ_Monde	1516	43000.000		24260000.000	
1998	06	CG	ET	ZZ_Monde	1006	43000.000	0.000	12289116.000	
2012	04	CG	ET	ZZ_Monde	2009	43000.000		10932500.000	
2010	09	CG	ET	ZZ_Monde	8431	43000.000		500000.000	
2004	06	CG	ET	ZZ_Monde	1704	43000.000	0.000	15575867.000	
2001	05	CG	ET	ZZ_Monde	4403	43000.000	0.000	11192039.000	
2008	03	CG	I	ZZ_Monde	1601	42997.000	0.000	19046955.000	
2006	01	CG	I	ZZ_Monde	2104	42980.000	0.000	64516648.000	
2010	03	CG	I	ZZ_Monde	7215	42960.000		44525368.000	
2010	06	CG	I	ZZ_Monde	4818	42954.000		9482961.000	
2005	08	CG	I	ZZ_Monde	1601	42953.000	0.000	25617922.000	
2000	08	CG	I	ZZ_Monde	8431	42950.000	0.000	317937135.000	
2005	05	CG	I	ZZ_Monde	7005	42945.000	0.000	7947769.000	
2004	03	CG	I	ZZ_Monde	8708	42923.000	0.000	101398177.000	
2000	12	CG	I	ZZ_Monde	7005	42894.000	0.000	14974000.000	
